T20170330_VChan023_2,T20170408_DChan021_5,T20170408_DChan058_2,B20171109_VChan071_2,B20171109_DChan012_3,B20171109_DChan022_2,B20171109_DChan040_3,B20171109_DChan042_2
2.82485875706215,10.5263157894737,4.32692307692308,15.5555555555556,3.33333333333333,6.74157303370786,2.27272727272727,1.21951219512195
2.25988700564972,11.8421052631579,4.32692307692308,16.6666666666667,3.33333333333333,4.49438202247191,5.68181818181818,0
2.25988700564972,11.8421052631579,3.36538461538462,23.3333333333333,3.33333333333333,3.37078651685393,6.81818181818182,0
2.82485875706215,11.8421052631579,5.76923076923077,17.7777777777778,2.22222222222222,3.37078651685393,7.95454545454545,0
3.95480225988701,7.45614035087719,3.36538461538462,27.7777777777778,3.33333333333333,3.37078651685393,10.2272727272727,0
2.82485875706215,10.5263157894737,3.36538461538462,30,3.33333333333333,4.49438202247191,6.81818181818182,0
2.82485875706215,8.7719298245614,3.36538461538462,22.2222222222222,2.22222222222222,0,7.95454545454545,0
3.95480225988701,15.7894736842105,6.73076923076923,28.8888888888889,1.11111111111111,1.12359550561798,4.54545454545455,2.4390243902439
2.82485875706215,10.0877192982456,4.80769230769231,24.4444444444444,7.77777777777778,5.61797752808989,5.68181818181818,1.21951219512195
3.38983050847458,8.33333333333333,3.36538461538462,26.6666666666667,2.22222222222222,5.61797752808989,3.40909090909091,2.4390243902439
5.64971751412429,9.64912280701754,4.32692307692308,28.8888888888889,4.44444444444444,4.49438202247191,4.54545454545455,0
2.25988700564972,10.5263157894737,8.17307692307692,18.8888888888889,5.55555555555556,1.12359550561798,4.54545454545455,0
4.51977401129944,11.8421052631579,5.28846153846154,28.8888888888889,3.33333333333333,3.37078651685393,6.81818181818182,1.21951219512195
3.38983050847458,10.0877192982456,7.21153846153846,23.3333333333333,5.55555555555556,2.24719101123596,7.95454545454545,0
3.38983050847458,10.5263157894737,9.13461538461539,15.5555555555556,1.11111111111111,2.24719101123596,7.95454545454545,0
1.69491525423729,10.9649122807018,8.17307692307692,27.7777777777778,3.33333333333333,3.37078651685393,4.54545454545455,0
3.95480225988701,10.0877192982456,9.61538461538461,16.6666666666667,4.44444444444444,6.74157303370786,6.81818181818182,1.21951219512195
3.95480225988701,10.0877192982456,7.69230769230769,26.6666666666667,2.22222222222222,4.49438202247191,7.95454545454545,0
5.08474576271186,8.7719298245614,15.8653846153846,20,8.88888888888889,2.24719101123596,6.81818181818182,1.21951219512195
4.51977401129944,6.14035087719298,8.17307692307692,18.8888888888889,2.22222222222222,6.74157303370786,4.54545454545455,1.21951219512195
2.82485875706215,7.01754385964912,7.21153846153846,24.4444444444444,3.33333333333333,3.37078651685393,6.81818181818182,0
2.82485875706215,11.4035087719298,6.73076923076923,26.6666666666667,2.22222222222222,2.24719101123596,5.68181818181818,0
3.38983050847458,6.14035087719298,6.25,15.5555555555556,7.77777777777778,2.24719101123596,7.95454545454545,0
4.51977401129944,9.21052631578947,11.0576923076923,28.8888888888889,5.55555555555556,3.37078651685393,4.54545454545455,1.21951219512195
6.77966101694915,9.64912280701754,2.40384615384615,16.6666666666667,2.22222222222222,2.24719101123596,2.27272727272727,0
2.25988700564972,9.64912280701754,5.28846153846154,21.1111111111111,6.66666666666667,8.98876404494382,4.54545454545455,1.21951219512195
3.95480225988701,12.719298245614,6.73076923076923,23.3333333333333,4.44444444444444,4.49438202247191,4.54545454545455,0
2.82485875706215,8.33333333333333,3.36538461538462,27.7777777777778,8.88888888888889,5.61797752808989,7.95454545454545,2.4390243902439
2.25988700564972,11.4035087719298,3.36538461538462,22.2222222222222,4.44444444444444,2.24719101123596,5.68181818181818,0
3.95480225988701,8.33333333333333,6.73076923076923,18.8888888888889,2.22222222222222,6.74157303370786,4.54545454545455,0
5.08474576271186,6.57894736842105,2.88461538461538,20,2.22222222222222,0,5.68181818181818,1.21951219512195
3.38983050847458,9.21052631578947,7.21153846153846,21.1111111111111,4.44444444444444,3.37078651685393,4.54545454545455,0
3.38983050847458,10.0877192982456,7.21153846153846,28.8888888888889,3.33333333333333,0,5.68181818181818,1.21951219512195
3.38983050847458,7.45614035087719,3.36538461538462,27.7777777777778,12.2222222222222,4.49438202247191,7.95454545454545,3.65853658536585
2.82485875706215,7.45614035087719,5.76923076923077,16.6666666666667,0,5.61797752808989,6.81818181818182,1.21951219512195
4.51977401129944,11.4035087719298,7.21153846153846,22.2222222222222,7.77777777777778,2.24719101123596,1.13636363636364,0
5.64971751412429,7.01754385964912,3.36538461538462,30,11.1111111111111,1.12359550561798,4.54545454545455,1.21951219512195
4.51977401129944,16.2280701754386,5.28846153846154,23.3333333333333,6.66666666666667,1.12359550561798,4.54545454545455,3.65853658536585
5.64971751412429,10.9649122807018,4.32692307692308,21.1111111111111,4.44444444444444,5.61797752808989,3.40909090909091,1.21951219512195
7.34463276836158,8.7719298245614,7.69230769230769,31.1111111111111,6.66666666666667,2.24719101123596,3.40909090909091,1.21951219512195
5.64971751412429,10.9649122807018,7.69230769230769,35.5555555555556,8.88888888888889,2.24719101123596,11.3636363636364,0
8.47457627118644,12.719298245614,4.80769230769231,20,11.1111111111111,1.12359550561798,5.68181818181818,1.21951219512195
10.7344632768362,8.33333333333333,8.65384615384615,23.3333333333333,10,3.37078651685393,9.09090909090909,1.21951219512195
9.03954802259887,7.01754385964912,5.28846153846154,27.7777777777778,11.1111111111111,4.49438202247191,5.68181818181818,2.4390243902439
7.34463276836158,11.8421052631579,3.84615384615385,30,4.44444444444444,2.24719101123596,9.09090909090909,0
14.6892655367232,8.7719298245614,7.21153846153846,21.1111111111111,12.2222222222222,3.37078651685393,2.27272727272727,2.4390243902439
5.64971751412429,8.7719298245614,5.76923076923077,31.1111111111111,12.2222222222222,2.24719101123596,2.27272727272727,0
8.47457627118644,14.4736842105263,4.32692307692308,30,14.4444444444444,4.49438202247191,5.68181818181818,1.21951219512195
9.03954802259887,13.1578947368421,5.76923076923077,22.2222222222222,7.77777777777778,2.24719101123596,4.54545454545455,2.4390243902439
11.864406779661,10.0877192982456,5.28846153846154,24.4444444444444,7.77777777777778,3.37078651685393,4.54545454545455,1.21951219512195
10.7344632768362,12.719298245614,4.32692307692308,33.3333333333333,5.55555555555556,3.37078651685393,7.95454545454545,4.8780487804878
8.47457627118644,10.0877192982456,3.36538461538462,28.8888888888889,8.88888888888889,1.12359550561798,9.09090909090909,0
9.03954802259887,13.1578947368421,6.25,25.5555555555556,10,5.61797752808989,3.40909090909091,1.21951219512195
5.64971751412429,8.33333333333333,4.80769230769231,24.4444444444444,5.55555555555556,2.24719101123596,6.81818181818182,3.65853658536585
10.1694915254237,12.280701754386,5.76923076923077,25.5555555555556,10,6.74157303370786,6.81818181818182,4.8780487804878
11.2994350282486,10.0877192982456,5.28846153846154,31.1111111111111,7.77777777777778,1.12359550561798,4.54545454545455,2.4390243902439
5.08474576271186,9.21052631578947,4.80769230769231,21.1111111111111,12.2222222222222,1.12359550561798,10.2272727272727,1.21951219512195
10.7344632768362,12.719298245614,4.32692307692308,22.2222222222222,8.88888888888889,7.86516853932584,4.54545454545455,0
7.34463276836158,14.0350877192982,1.92307692307692,17.7777777777778,5.55555555555556,4.49438202247191,4.54545454545455,3.65853658536585
8.47457627118644,11.4035087719298,6.25,31.1111111111111,11.1111111111111,7.86516853932584,3.40909090909091,1.21951219512195
9.03954802259887,13.1578947368421,2.40384615384615,32.2222222222222,7.77777777777778,3.37078651685393,7.95454545454545,4.8780487804878
7.34463276836158,7.89473684210526,4.32692307692308,11.1111111111111,10,4.49438202247191,5.68181818181818,2.4390243902439
8.47457627118644,13.1578947368421,6.25,23.3333333333333,11.1111111111111,3.37078651685393,2.27272727272727,3.65853658536585
15.819209039548,8.33333333333333,4.80769230769231,25.5555555555556,7.77777777777778,7.86516853932584,7.95454545454545,2.4390243902439
6.77966101694915,10.0877192982456,6.25,22.2222222222222,7.77777777777778,3.37078651685393,3.40909090909091,0
6.77966101694915,9.64912280701754,5.28846153846154,27.7777777777778,8.88888888888889,3.37078651685393,9.09090909090909,3.65853658536585
6.77966101694915,10.9649122807018,2.88461538461538,23.3333333333333,4.44444444444444,4.49438202247191,3.40909090909091,4.8780487804878
6.77966101694915,7.89473684210526,9.13461538461539,21.1111111111111,8.88888888888889,2.24719101123596,1.13636363636364,2.4390243902439
9.03954802259887,12.280701754386,9.13461538461539,27.7777777777778,12.2222222222222,4.49438202247191,4.54545454545455,0
7.90960451977401,13.5964912280702,4.32692307692308,26.6666666666667,8.88888888888889,4.49438202247191,1.13636363636364,3.65853658536585
7.90960451977401,13.5964912280702,4.32692307692308,13.3333333333333,6.66666666666667,3.37078651685393,6.81818181818182,4.8780487804878
9.03954802259887,13.5964912280702,6.25,33.3333333333333,8.88888888888889,6.74157303370786,6.81818181818182,2.4390243902439
12.9943502824859,8.33333333333333,6.25,27.7777777777778,8.88888888888889,2.24719101123596,2.27272727272727,2.4390243902439
5.08474576271186,12.280701754386,2.40384615384615,22.2222222222222,8.88888888888889,4.49438202247191,7.95454545454545,1.21951219512195
9.03954802259887,14.4736842105263,5.28846153846154,30,7.77777777777778,2.24719101123596,3.40909090909091,4.8780487804878
9.6045197740113,16.2280701754386,5.76923076923077,22.2222222222222,2.22222222222222,7.86516853932584,6.81818181818182,2.4390243902439
7.34463276836158,12.719298245614,5.28846153846154,31.1111111111111,12.2222222222222,5.61797752808989,6.81818181818182,0
9.6045197740113,12.280701754386,5.76923076923077,22.2222222222222,10,6.74157303370786,4.54545454545455,3.65853658536585
7.34463276836158,12.719298245614,2.40384615384615,31.1111111111111,8.88888888888889,3.37078651685393,9.09090909090909,7.31707317073171
7.34463276836158,10.5263157894737,7.21153846153846,25.5555555555556,17.7777777777778,1.12359550561798,3.40909090909091,1.21951219512195
6.77966101694915,10.9649122807018,4.32692307692308,27.7777777777778,4.44444444444444,6.74157303370786,9.09090909090909,2.4390243902439
9.03954802259887,12.719298245614,6.73076923076923,22.2222222222222,13.3333333333333,5.61797752808989,3.40909090909091,4.8780487804878
7.90960451977401,11.4035087719298,3.84615384615385,37.7777777777778,6.66666666666667,6.74157303370786,4.54545454545455,1.21951219512195
5.08474576271186,11.4035087719298,3.84615384615385,26.6666666666667,2.22222222222222,5.61797752808989,5.68181818181818,1.21951219512195
7.34463276836158,11.4035087719298,7.69230769230769,27.7777777777778,7.77777777777778,5.61797752808989,4.54545454545455,1.21951219512195
8.47457627118644,13.1578947368421,3.36538461538462,16.6666666666667,15.5555555555556,4.49438202247191,3.40909090909091,2.4390243902439
7.34463276836158,9.64912280701754,3.36538461538462,31.1111111111111,6.66666666666667,4.49438202247191,11.3636363636364,1.21951219512195
5.64971751412429,11.4035087719298,2.88461538461538,24.4444444444444,7.77777777777778,5.61797752808989,3.40909090909091,1.21951219512195
12.9943502824859,14.9122807017544,5.28846153846154,26.6666666666667,6.66666666666667,5.61797752808989,3.40909090909091,2.4390243902439
5.64971751412429,11.4035087719298,5.76923076923077,24.4444444444444,4.44444444444444,5.61797752808989,5.68181818181818,2.4390243902439
6.77966101694915,10.9649122807018,5.76923076923077,30,8.88888888888889,3.37078651685393,3.40909090909091,0
6.77966101694915,13.1578947368421,3.36538461538462,17.7777777777778,11.1111111111111,8.98876404494382,6.81818181818182,2.4390243902439
5.64971751412429,11.8421052631579,5.28846153846154,22.2222222222222,4.44444444444444,3.37078651685393,4.54545454545455,2.4390243902439
5.64971751412429,14.0350877192982,2.88461538461538,25.5555555555556,12.2222222222222,3.37078651685393,6.81818181818182,1.21951219512195
7.34463276836158,14.4736842105263,4.32692307692308,32.2222222222222,8.88888888888889,1.12359550561798,1.13636363636364,3.65853658536585
3.95480225988701,14.0350877192982,8.17307692307692,24.4444444444444,6.66666666666667,5.61797752808989,3.40909090909091,1.21951219512195
6.21468926553672,9.64912280701754,3.84615384615385,23.3333333333333,7.77777777777778,4.49438202247191,9.09090909090909,2.4390243902439
4.51977401129944,10.9649122807018,5.76923076923077,25.5555555555556,3.33333333333333,5.61797752808989,4.54545454545455,2.4390243902439
5.64971751412429,11.8421052631579,7.21153846153846,30,6.66666666666667,3.37078651685393,4.54545454545455,1.21951219512195
6.77966101694915,13.5964912280702,4.80769230769231,28.8888888888889,4.44444444444444,4.49438202247191,5.68181818181818,7.31707317073171
5.08474576271186,10.0877192982456,8.17307692307692,25.5555555555556,4.44444444444444,4.49438202247191,6.81818181818182,0
4.51977401129944,15.7894736842105,3.36538461538462,27.7777777777778,3.33333333333333,0,6.81818181818182,2.4390243902439
6.77966101694915,12.280701754386,3.84615384615385,33.3333333333333,2.22222222222222,2.24719101123596,6.81818181818182,2.4390243902439
7.34463276836158,11.8421052631579,7.69230769230769,25.5555555555556,8.88888888888889,2.24719101123596,1.13636363636364,3.65853658536585
7.34463276836158,16.6666666666667,4.32692307692308,26.6666666666667,4.44444444444444,4.49438202247191,2.27272727272727,4.8780487804878
6.77966101694915,11.8421052631579,3.36538461538462,28.8888888888889,11.1111111111111,6.74157303370786,3.40909090909091,1.21951219512195
7.90960451977401,11.4035087719298,4.80769230769231,27.7777777777778,7.77777777777778,3.37078651685393,6.81818181818182,2.4390243902439
3.95480225988701,13.5964912280702,3.84615384615385,34.4444444444444,6.66666666666667,3.37078651685393,5.68181818181818,4.8780487804878
5.08474576271186,17.5438596491228,4.32692307692308,36.6666666666667,8.88888888888889,2.24719101123596,4.54545454545455,2.4390243902439
6.77966101694915,10.9649122807018,5.28846153846154,33.3333333333333,5.55555555555556,6.74157303370786,6.81818181818182,0
7.90960451977401,12.719298245614,6.25,17.7777777777778,2.22222222222222,2.24719101123596,4.54545454545455,2.4390243902439
6.77966101694915,12.280701754386,4.80769230769231,23.3333333333333,3.33333333333333,3.37078651685393,2.27272727272727,1.21951219512195
5.64971751412429,11.8421052631579,5.28846153846154,25.5555555555556,6.66666666666667,2.24719101123596,7.95454545454545,2.4390243902439
7.90960451977401,10.9649122807018,5.76923076923077,27.7777777777778,13.3333333333333,2.24719101123596,5.68181818181818,3.65853658536585
5.08474576271186,13.5964912280702,5.28846153846154,17.7777777777778,5.55555555555556,3.37078651685393,9.09090909090909,0
7.90960451977401,11.4035087719298,4.32692307692308,23.3333333333333,14.4444444444444,3.37078651685393,6.81818181818182,4.8780487804878
6.21468926553672,19.7368421052632,2.40384615384615,20,11.1111111111111,3.37078651685393,2.27272727272727,3.65853658536585
4.51977401129944,14.0350877192982,6.25,28.8888888888889,14.4444444444444,1.12359550561798,3.40909090909091,0
9.03954802259887,16.6666666666667,2.40384615384615,15.5555555555556,5.55555555555556,3.37078651685393,2.27272727272727,0
10.7344632768362,9.64912280701754,4.80769230769231,26.6666666666667,14.4444444444444,2.24719101123596,5.68181818181818,1.21951219512195
7.90960451977401,17.1052631578947,3.36538461538462,26.6666666666667,11.1111111111111,4.49438202247191,6.81818181818182,0
4.51977401129944,15.7894736842105,5.28846153846154,18.8888888888889,3.33333333333333,2.24719101123596,6.81818181818182,3.65853658536585
6.77966101694915,10.9649122807018,5.76923076923077,25.5555555555556,12.2222222222222,3.37078651685393,4.54545454545455,2.4390243902439
6.77966101694915,17.5438596491228,1.92307692307692,35.5555555555556,11.1111111111111,2.24719101123596,7.95454545454545,1.21951219512195
9.6045197740113,11.4035087719298,5.76923076923077,23.3333333333333,6.66666666666667,1.12359550561798,6.81818181818182,6.09756097560976
9.03954802259887,12.280701754386,5.28846153846154,27.7777777777778,8.88888888888889,4.49438202247191,3.40909090909091,1.21951219512195
6.77966101694915,15.3508771929825,2.88461538461538,34.4444444444444,15.5555555555556,4.49438202247191,5.68181818181818,3.65853658536585
10.1694915254237,10.0877192982456,4.32692307692308,34.4444444444444,12.2222222222222,5.61797752808989,4.54545454545455,2.4390243902439
5.64971751412429,16.2280701754386,6.25,27.7777777777778,3.33333333333333,2.24719101123596,9.09090909090909,4.8780487804878
3.95480225988701,10.5263157894737,7.69230769230769,20,7.77777777777778,1.12359550561798,6.81818181818182,3.65853658536585
6.77966101694915,10.9649122807018,4.32692307692308,28.8888888888889,10,1.12359550561798,6.81818181818182,2.4390243902439
15.2542372881356,16.2280701754386,3.36538461538462,27.7777777777778,6.66666666666667,3.37078651685393,2.27272727272727,4.8780487804878
5.08474576271186,13.1578947368421,1.92307692307692,23.3333333333333,15.5555555555556,4.49438202247191,6.81818181818182,4.8780487804878
9.03954802259887,11.4035087719298,2.88461538461538,27.7777777777778,11.1111111111111,4.49438202247191,5.68181818181818,2.4390243902439
6.77966101694915,15.7894736842105,4.80769230769231,27.7777777777778,10,2.24719101123596,3.40909090909091,0
7.34463276836158,10.5263157894737,4.32692307692308,28.8888888888889,11.1111111111111,1.12359550561798,5.68181818181818,6.09756097560976
9.03954802259887,8.7719298245614,3.84615384615385,22.2222222222222,10,0,3.40909090909091,1.21951219512195
10.7344632768362,12.719298245614,4.32692307692308,25.5555555555556,12.2222222222222,1.12359550561798,7.95454545454545,4.8780487804878
10.7344632768362,9.64912280701754,4.80769230769231,28.8888888888889,7.77777777777778,4.49438202247191,6.81818181818182,1.21951219512195
9.6045197740113,11.4035087719298,5.76923076923077,28.8888888888889,7.77777777777778,0,3.40909090909091,1.21951219512195
